transaction_id,account_id,employee_id,transaction_date,transaction_type,channel,amount,balance_after
TXN0001069,ACC000121,,2026-03-03 12:19:00,Consignacion,App movil,308736.77,13650308.59
TXN0000669,ACC000070,EMP012,2025-03-01 15:24:00,Compra con tarjeta,Sucursal,507187.32,6455777.91
TXN0001721,ACC000188,EMP016,2025-03-02 09:09:00,Retiro,Sucursal,450123.0,7069056.78
TXN0000728,ACC000086,,2026-06-16 17:14:00,Compra con tarjeta,Datafono,153588.8,10658297.57
TXN0000771,ACC000091,,2026-02-25 15:49:00,Retiro,Datafono,1753520.33,17816152.41
TXN0001767,ACC000194,,2025-01-18 21:13:00,Transferencia recibida,Cajero automatico,601099.85,24741274.72
TXN0000193,ACC000020,EMP018,2025-01-08 09:33:00,Compra con tarjeta,Sucursal,2294365.96,10227038.48
TXN0001055,ACC000120,,2026-05-11 09:17:00,Deposito,Datafono,2551472.24,3706030.68
TXN0001647,ACC000174,EMP001,2026-01-21 18:00:00,Pago de servicios,Sucursal,2843849.23,23195864.71
TXN0002013,ACC000217,EMP003,2025-09-15 20:27:00,Deposito,Sucursal,163991.37,19231230.28
TXN0000985,ACC000111,,2025-12-10 09:59:00,Compra con tarjeta,Cajero automatico,1611294.24,4430610.06
TXN0000480,ACC000048,EMP015,2026-03-29 16:44:00,Deposito,Sucursal,1681644.5,3494188.1
TXN0000819,ACC000095,,2025-09-04 13:13:00,Retiro,Cajero automatico,2638851.3,2645687.23
TXN0001273,ACC000137,EMP004,2026-02-10 13:11:00,Transferencia enviada,Sucursal,449930.65,15826671.37
TXN0002183,ACC000235,EMP011,2026-01-06 18:04:00,Consignacion,Sucursal,1432374.2,14239168.15
TXN0000084,ACC000010,,2026-02-28 07:55:00,Transferencia recibida,Cajero automatico,489404.75,8573320.42
TXN0001515,ACC000159,,2025-12-10 17:51:00,Pago de cuota,Datafono,2989157.05,10185803.97
TXN0000606,ACC000063,,2025-11-01 16:37:00,Consignacion,Banca web,2653166.38,15599021.75
TXN0002009,ACC000217,,2025-01-08 13:44:00,Deposito,App movil,123016.61,3126120.12
TXN0001435,ACC000156,,2025-02-24 20:39:00,Pago de cuota,Banca web,1744993.98,1625797.48
TXN0000255,ACC000027,EMP011,2025-02-04 12:29:00,Pago de servicios,Sucursal,1660161.15,23406019.01
TXN0000196,ACC000023,,2026-05-11 14:19:00,Pago de cuota,Datafono,1211803.5,18397202.94
TXN0000816,ACC000095,,2025-04-13 18:18:00,Transferencia enviada,Datafono,690818.57,21747769.49
TXN0001979,ACC000213,,2025-02-26 16:15:00,Consignacion,Datafono,1645103.44,17971927.83
TXN0000915,ACC000106,,2025-08-26 19:23:00,Retiro,Cajero automatico,3158566.82,12404069.78
TXN0001208,ACC000132,,2026-05-01 06:20:00,Consignacion,Banca web,635497.98,1685529.85
TXN0000752,ACC000088,,2025-02-10 08:18:00,Pago de servicios,Banca web,1220268.62,9783348.29
TXN0000362,ACC000039,,2025-10-07 10:10:00,Retiro,App movil,409466.77,5172368.72
TXN0000055,ACC000006,EMP019,2025-10-10 20:58:00,Pago de cuota,Sucursal,2184472.17,2821845.88
TXN0001464,ACC000157,,2025-03-16 12:31:00,Deposito,Cajero automatico,2003297.2,1140394.72
TXN0001428,ACC000156,,2025-08-20 20:41:00,Pago de servicios,Cajero automatico,517364.67,6099568.23
TXN0000402,ACC000044,,2025-08-28 18:43:00,Transferencia enviada,Banca web,1666317.64,13265748.89
TXN0000026,ACC000005,,2025-07-12 21:34:00,Deposito,App movil,622693.12,2265531.85
TXN0002047,ACC000221,EMP012,2026-02-06 21:42:00,Compra con tarjeta,Sucursal,160540.08,5741138.26
TXN0001695,ACC000185,,2025-04-06 18:17:00,Deposito,Banca web,778629.04,7579728.17
TXN0000876,ACC000101,,2026-02-08 12:59:00,Deposito,App movil,3252590.43,23386005.48
TXN0000539,ACC000056,,2026-05-30 16:10:00,Pago de cuota,Datafono,1055327.93,5051948.08
TXN0001790,ACC000195,,2026-01-01 09:24:00,Transferencia recibida,Banca web,2189921.09,8124629.25
TXN0001011,ACC000115,,2025-10-15 18:06:00,Pago de servicios,Datafono,2778104.78,4149671.36
TXN0000720,ACC000083,,2026-01-19 16:38:00,Transferencia recibida,Banca web,3419665.58,23026129.71
TXN0000853,ACC000099,,2025-02-15 13:02:00,Transferencia recibida,Cajero automatico,504418.99,23935998.97
TXN0000228,ACC000024,,2025-12-09 14:23:00,Pago de servicios,App movil,1965621.62,8610065.51
TXN0000616,ACC000064,,2026-05-23 15:02:00,Consignacion,Banca web,1404884.5,5805325.59
TXN0001542,ACC000163,,2025-06-12 16:40:00,Pago de cuota,App movil,2397360.91,15294552.73
TXN0001467,ACC000157,,2025-05-26 13:39:00,Pago de cuota,App movil,3087987.32,17013089.02
TXN0001606,ACC000170,,2025-11-08 19:39:00,Deposito,Datafono,3219249.36,16981144.39
TXN0001440,ACC000156,EMP024,2025-11-19 06:39:00,Retiro,Sucursal,2643087.46,19367776.8
TXN0001913,ACC000208,,2026-01-09 06:24:00,Transferencia enviada,Datafono,511266.87,4519419.84
TXN0002011,ACC000217,,2025-11-12 08:23:00,Compra con tarjeta,Banca web,2069528.92,9305525.27
TXN0001419,ACC000155,,2025-12-23 11:54:00,Compra con tarjeta,Banca web,2999695.8,8801599.47
TXN0001345,ACC000144,,2025-10-19 09:30:00,Retiro,Cajero automatico,3084165.59,8120392.48
TXN0002088,ACC000223,EMP001,2026-06-14 18:03:00,Pago de cuota,Sucursal,388134.0,12035196.94
TXN0002119,ACC000224,EMP020,2025-07-13 17:24:00,Transferencia recibida,Sucursal,225374.27,22444549.3
TXN0000244,ACC000027,,2025-11-03 06:49:00,Transferencia recibida,Banca web,2794897.07,19921216.92
TXN0001785,ACC000195,,2025-10-06 15:47:00,Retiro,Banca web,80845.47,6038232.01
TXN0000491,ACC000051,,2026-01-26 15:35:00,Pago de servicios,Banca web,157392.87,20866284.19
TXN0001232,ACC000134,EMP018,2026-02-17 19:53:00,Transferencia enviada,Sucursal,683360.38,18226637.09
TXN0000181,ACC000020,EMP018,2026-02-25 06:15:00,Transferencia enviada,Sucursal,2011467.92,3376753.96
TXN0000392,ACC000044,,2025-11-16 07:57:00,Deposito,App movil,1877266.08,11727031.57
TXN0000286,ACC000031,,2025-04-08 15:02:00,Deposito,Datafono,1341595.93,23047568.7
TXN0001059,ACC000120,,2026-02-05 19:17:00,Compra con tarjeta,App movil,675098.6,20855947.48
TXN0000347,ACC000037,,2025-04-27 16:21:00,Deposito,Banca web,2538144.28,20802748.82
TXN0000971,ACC000110,,2025-11-24 07:38:00,Compra con tarjeta,Banca web,227776.9,19741082.64
TXN0001226,ACC000134,,2026-02-12 07:44:00,Deposito,App movil,966866.67,24278805.95
TXN0001524,ACC000162,,2025-07-10 21:18:00,Deposito,Datafono,3028878.71,11068483.04
TXN0000562,ACC000059,,2025-09-19 15:05:00,Transferencia enviada,Cajero automatico,1048005.93,22898111.12
TXN0001462,ACC000157,,2025-12-27 07:52:00,Transferencia enviada,Banca web,2587504.9,12723552.14
TXN0002239,ACC000238,,2026-04-24 18:58:00,Consignacion,Datafono,2366236.89,8277321.02
TXN0001045,ACC000118,EMP008,2025-02-06 14:15:00,Pago de cuota,Sucursal,971353.58,9803783.16
TXN0001212,ACC000132,,2025-11-10 17:39:00,Transferencia recibida,Banca web,3270734.64,1946128.39
TXN0001368,ACC000151,,2026-04-13 06:00:00,Pago de cuota,Banca web,2813906.74,24039603.23
TXN0002163,ACC000233,,2025-11-02 18:58:00,Compra con tarjeta,Cajero automatico,1895270.5,8356472.49
TXN0000911,ACC000106,,2025-09-28 10:26:00,Deposito,Datafono,1039184.73,15652623.06
TXN0002122,ACC000226,EMP011,2026-02-23 16:53:00,Deposito,Sucursal,22738.2,11431531.15
TXN0002034,ACC000218,,2025-06-28 16:27:00,Pago de servicios,Cajero automatico,746164.61,14575769.82
TXN0002182,ACC000235,,2026-01-03 17:48:00,Compra con tarjeta,Cajero automatico,3183465.95,3671233.09
TXN0000583,ACC000062,EMP010,2026-03-20 10:16:00,Transferencia enviada,Sucursal,164125.94,12485273.33
TXN0000639,ACC000067,,2025-05-31 18:28:00,Consignacion,Cajero automatico,3107653.36,17439799.43
TXN0001572,ACC000167,,2026-06-09 18:13:00,Pago de cuota,Cajero automatico,403300.28,20117849.04
TXN0000826,ACC000096,,2025-01-02 15:03:00,Pago de cuota,Datafono,1879254.61,24496438.96
TXN0000800,ACC000093,,2025-12-19 10:17:00,Pago de cuota,Cajero automatico,3255758.86,17478234.81
TXN0001376,ACC000153,EMP022,2025-09-29 16:01:00,Consignacion,Sucursal,109454.15,865227.08
TXN0000662,ACC000069,,2025-03-29 12:39:00,Deposito,Datafono,2023225.99,23932747.24
TXN0002092,ACC000223,,2025-09-15 13:47:00,Pago de cuota,Banca web,1204104.63,8649523.58
TXN0000568,ACC000059,,2025-05-14 19:50:00,Transferencia enviada,App movil,1585699.75,6524390.19
TXN0001322,ACC000142,,2025-07-07 13:14:00,Pago de servicios,Banca web,629233.05,13803871.61
TXN0002138,ACC000227,,2025-05-29 14:05:00,Pago de cuota,Datafono,2497567.65,23499734.93
TXN0002094,ACC000223,,2025-09-29 11:19:00,Transferencia recibida,Cajero automatico,440686.59,12591532.61
TXN0000672,ACC000072,,2026-05-11 06:26:00,Deposito,Cajero automatico,3198935.49,6736301.86
TXN0000526,ACC000056,,2026-06-17 21:50:00,Consignacion,Banca web,714741.82,12261356.5
TXN0000984,ACC000111,,2026-04-12 19:26:00,Pago de cuota,App movil,1239217.16,13084013.87
TXN0000134,ACC000014,,2025-03-05 15:13:00,Consignacion,Datafono,122749.28,2570975.36
TXN0001163,ACC000128,,2025-10-13 10:06:00,Transferencia enviada,Cajero automatico,1937050.42,693479.62
TXN0002160,ACC000231,EMP014,2025-06-05 19:33:00,Pago de cuota,Sucursal,3018534.27,982555.65
TXN0000293,ACC000031,,2026-05-15 18:41:00,Transferencia recibida,Datafono,694386.56,6065454.14
TXN0000154,ACC000017,,2025-03-16 17:59:00,Pago de servicios,Datafono,380413.04,15168080.37
TXN0001965,ACC000213,,2025-12-20 06:34:00,Pago de cuota,Cajero automatico,2686603.21,12971845.7
TXN0000371,ACC000041,EMP018,2025-05-11 09:25:00,Retiro,Sucursal,1950963.01,19812849.18
TXN0000061,ACC000007,,2025-04-11 13:08:00,Consignacion,App movil,3410025.79,19353032.2
TXN0002151,ACC000229,,2025-08-21 20:03:00,Deposito,Datafono,485213.33,830372.82
TXN0001536,ACC000163,EMP013,2025-06-02 18:23:00,Transferencia enviada,Sucursal,2771899.12,3784455.89
TXN0001230,ACC000134,,2025-10-12 12:41:00,Compra con tarjeta,Datafono,2583713.18,20933465.47
TXN0001728,ACC000189,,2025-05-24 13:32:00,Pago de servicios,Datafono,1738798.19,22683599.34
TXN0001217,ACC000134,,2025-02-23 10:32:00,Consignacion,Banca web,1494666.03,8183963.21
TXN0001569,ACC000167,,2025-06-05 06:58:00,Compra con tarjeta,Datafono,992145.85,12776881.8
TXN0000073,ACC000010,,2026-04-23 15:43:00,Pago de cuota,Datafono,2886844.77,14616334.02
TXN0000513,ACC000053,,2026-06-01 21:23:00,Retiro,Datafono,656088.97,4529404.96
TXN0001458,ACC000157,,2026-04-04 12:18:00,Pago de cuota,Banca web,1420790.92,2068898.34
TXN0002039,ACC000218,,2026-06-10 20:57:00,Retiro,Cajero automatico,3142089.45,24400522.43
TXN0001703,ACC000186,,2025-04-20 10:35:00,Transferencia recibida,Cajero automatico,2957263.8,22019846.43
TXN0001866,ACC000201,,2025-09-01 21:55:00,Transferencia enviada,Datafono,2580936.83,10192356.62
TXN0000439,ACC000046,,2025-04-08 17:55:00,Consignacion,Datafono,1781317.24,19260578.76
TXN0001836,ACC000199,,2025-02-13 11:25:00,Compra con tarjeta,Cajero automatico,2526723.2,8504868.62
TXN0001595,ACC000168,,2025-12-18 10:38:00,Transferencia enviada,App movil,1895336.53,21278935.47
TXN0000858,ACC000099,EMP017,2025-11-20 19:24:00,Retiro,Sucursal,280560.84,13291439.44
TXN0000393,ACC000044,,2026-06-09 21:36:00,Pago de servicios,App movil,1479346.21,7237319.0
TXN0000834,ACC000096,,2026-02-05 18:04:00,Pago de servicios,Datafono,2546373.56,17412444.13
TXN0001576,ACC000167,,2025-07-31 21:46:00,Consignacion,Banca web,2522692.77,24605894.85
TXN0002197,ACC000237,,2026-03-10 15:10:00,Transferencia recibida,Banca web,172027.47,10482815.94
TXN0001078,ACC000122,,2025-11-15 06:51:00,Transferencia recibida,Banca web,2186587.09,2876574.5
TXN0000186,ACC000020,,2026-06-08 14:10:00,Retiro,App movil,3229008.29,5753046.54
TXN0001140,ACC000126,,2026-01-04 16:26:00,Pago de servicios,App movil,1652690.77,15551690.06
TXN0001341,ACC000144,,2025-11-30 12:51:00,Consignacion,Cajero automatico,2165269.87,21411522.02
TXN0001483,ACC000158,,2025-01-04 07:52:00,Retiro,Banca web,2692747.06,21426505.28
TXN0000027,ACC000005,,2025-08-27 13:01:00,Compra con tarjeta,Datafono,1678181.57,22948225.69
TXN0000916,ACC000106,,2026-04-16 11:52:00,Consignacion,Cajero automatico,669121.13,23584442.93
TXN0001872,ACC000203,,2025-09-12 10:21:00,Deposito,Datafono,369274.5,19309764.56
TXN0001041,ACC000118,,2025-05-02 08:22:00,Pago de cuota,Banca web,750110.43,12559737.89
TXN0000804,ACC000094,EMP018,2025-08-06 11:12:00,Transferencia recibida,Sucursal,2834033.41,6491204.39
TXN0001169,ACC000128,EMP018,2025-11-19 07:27:00,Deposito,Sucursal,674491.38,23730071.8
TXN0001195,ACC000131,,2026-05-24 18:23:00,Consignacion,Datafono,2503879.78,5609280.89
TXN0001528,ACC000163,,2025-10-20 12:27:00,Transferencia recibida,App movil,2887395.31,13268465.62
TXN0000879,ACC000102,EMP016,2025-03-28 10:26:00,Pago de servicios,Sucursal,34117.48,5660119.87
TXN0001489,ACC000158,,2025-05-09 17:13:00,Pago de cuota,Banca web,1479780.89,11519932.66
TXN0001520,ACC000161,,2025-03-14 10:37:00,Compra con tarjeta,Banca web,2212200.18,19655429.5
TXN0001284,ACC000137,,2026-05-03 06:21:00,Consignacion,App movil,1125553.4,3802947.89
TXN0000208,ACC000023,,2026-01-22 21:49:00,Consignacion,Cajero automatico,2653581.76,17043050.88
TXN0000052,ACC000006,,2026-06-14 10:07:00,Transferencia enviada,Banca web,613347.62,24304400.31
TXN0001783,ACC000195,,2025-05-17 06:49:00,Pago de cuota,Cajero automatico,2261819.05,5479633.52
TXN0000845,ACC000096,,2025-04-07 11:24:00,Pago de cuota,Banca web,3499840.13,7466100.04
TXN0002040,ACC000218,,2025-01-23 15:59:00,Retiro,Datafono,116569.89,24263000.09
TXN0002210,ACC000237,,2025-08-07 15:34:00,Transferencia recibida,Cajero automatico,2192199.48,3390404.3
TXN0000349,ACC000037,,2025-02-06 10:30:00,Compra con tarjeta,Cajero automatico,2198929.7,11567127.18
TXN0000574,ACC000059,,2025-09-30 15:47:00,Pago de cuota,Banca web,1343436.57,21409879.81
TXN0000810,ACC000095,,2025-11-19 13:23:00,Deposito,Banca web,1330740.59,24382873.47
TXN0000343,ACC000037,,2026-05-24 21:31:00,Transferencia recibida,Cajero automatico,3093986.25,17717590.82
TXN0001930,ACC000209,,2025-02-01 09:10:00,Transferencia enviada,App movil,3150185.97,19461693.23
TXN0000509,ACC000052,,2025-04-09 09:58:00,Transferencia recibida,Datafono,726850.14,4627697.8
TXN0001395,ACC000154,,2026-01-07 13:44:00,Transferencia enviada,Datafono,591969.6,2512450.45
TXN0001442,ACC000156,,2025-07-03 11:01:00,Compra con tarjeta,Banca web,2553048.24,2236752.09
TXN0000284,ACC000031,,2025-09-13 13:16:00,Pago de cuota,App movil,330748.87,14230932.77
TXN0000758,ACC000091,EMP004,2026-02-13 12:25:00,Transferencia enviada,Sucursal,884614.01,8184487.96
TXN0001796,ACC000196,,2025-04-06 16:59:00,Retiro,Cajero automatico,2145091.38,20137340.93
TXN0000572,ACC000059,,2025-06-02 08:23:00,Retiro,Cajero automatico,3315879.84,362731.52
TXN0000934,ACC000109,,2025-12-08 10:51:00,Consignacion,Cajero automatico,1347316.39,13473293.53
TXN0000963,ACC000110,,2026-05-15 07:23:00,Transferencia enviada,App movil,1409277.86,11026283.67
TXN0001834,ACC000199,,2026-03-18 12:06:00,Pago de servicios,App movil,3363100.05,2063385.24
TXN0000317,ACC000034,,2026-04-26 17:11:00,Transferencia enviada,Banca web,1725145.13,4103021.52
TXN0000127,ACC000014,,2026-01-29 19:38:00,Compra con tarjeta,Cajero automatico,964849.62,24262586.33
TXN0001303,ACC000139,EMP022,2025-03-13 06:47:00,Consignacion,Sucursal,3036048.87,21555602.58
TXN0001946,ACC000210,,2025-11-21 07:01:00,Transferencia enviada,Datafono,937482.94,17431176.69
TXN0000329,ACC000036,,2026-01-29 11:24:00,Transferencia enviada,Datafono,1338318.46,22807196.94
TXN0001337,ACC000144,,2025-12-08 17:53:00,Pago de cuota,App movil,1579480.49,14086527.24
TXN0001314,ACC000142,,2025-01-29 12:37:00,Deposito,App movil,527788.14,6492935.1
TXN0000396,ACC000044,,2026-06-02 08:54:00,Pago de servicios,App movil,889657.9,6887675.7
TXN0001225,ACC000134,,2025-09-17 06:38:00,Pago de servicios,App movil,127013.39,16045434.76
TXN0000081,ACC000010,EMP008,2025-07-07 16:41:00,Pago de servicios,Sucursal,1249939.05,10517609.48
TXN0001004,ACC000115,,2026-04-07 11:11:00,Transferencia enviada,App movil,45389.62,16495063.17
TXN0000238,ACC000026,,2026-03-30 10:08:00,Deposito,Datafono,2936427.05,888522.97
TXN0001892,ACC000204,,2026-05-23 20:28:00,Transferencia enviada,Datafono,992438.33,1463968.15
TXN0001563,ACC000167,EMP011,2026-02-10 10:35:00,Retiro,Sucursal,1575258.53,19071474.19
TXN0001109,ACC000124,,2025-02-12 09:02:00,Compra con tarjeta,Banca web,1781538.89,10793573.92
TXN0000440,ACC000046,,2025-08-02 14:03:00,Transferencia enviada,Cajero automatico,403250.14,17134241.42
TXN0000595,ACC000063,,2025-09-19 11:15:00,Transferencia recibida,Banca web,321267.19,4081887.69
TXN0000242,ACC000026,,2026-01-10 19:16:00,Deposito,Cajero automatico,1069469.48,13087672.85
TXN0002142,ACC000228,,2025-11-23 19:49:00,Transferencia enviada,Datafono,451202.47,3166950.07
TXN0000942,ACC000109,,2026-03-03 10:48:00,Transferencia enviada,Cajero automatico,1649478.93,18705197.04
TXN0001821,ACC000199,,2025-10-23 07:20:00,Pago de cuota,Banca web,1646371.61,11688146.27
TXN0000975,ACC000111,,2025-11-01 11:12:00,Consignacion,App movil,3297376.34,11892730.45
TXN0000095,ACC000011,EMP004,2025-09-19 07:38:00,Deposito,Sucursal,2290950.99,1215394.06
TXN0002232,ACC000238,,2025-06-04 09:43:00,Deposito,Datafono,2977024.75,13349685.56
TXN0001257,ACC000135,,2025-11-22 10:25:00,Pago de cuota,App movil,3144094.3,14927502.46
TXN0002051,ACC000221,,2025-02-16 19:44:00,Pago de cuota,App movil,2924452.25,9599429.6
TXN0000128,ACC000014,,2026-04-09 10:08:00,Pago de servicios,Banca web,2112810.33,21078430.04
TXN0000959,ACC000110,EMP005,2026-05-25 09:51:00,Pago de servicios,Sucursal,2684447.43,13682929.95
TXN0000886,ACC000104,,2025-08-31 07:43:00,Deposito,App movil,1509531.03,10863869.59
TXN0000640,ACC000068,,2026-02-19 12:56:00,Compra con tarjeta,App movil,304140.42,9755938.54
TXN0001452,ACC000157,,2025-04-21 17:43:00,Transferencia enviada,Cajero automatico,2069471.08,22506762.75
TXN0001942,ACC000210,,2026-06-19 16:37:00,Deposito,Cajero automatico,949276.9,2159394.19
TXN0000838,ACC000096,,2025-01-10 17:46:00,Transferencia enviada,Datafono,365797.97,9420129.26
TXN0001180,ACC000129,,2025-11-27 14:43:00,Consignacion,App movil,1445189.5,10635730.02
TXN0000880,ACC000104,,2026-01-19 15:23:00,Pago de servicios,Banca web,3123754.92,2726287.87
TXN0000053,ACC000006,,2025-07-17 10:02:00,Pago de cuota,Banca web,283506.14,5055962.81
TXN0001534,ACC000163,,2026-04-18 16:59:00,Consignacion,Banca web,1628047.26,11309888.44
TXN0002044,ACC000218,,2026-04-30 08:53:00,Pago de cuota,Cajero automatico,2948994.49,14090093.1
TXN0000374,ACC000041,,2026-03-22 16:34:00,Retiro,Cajero automatico,614068.24,18486782.45
TXN0000684,ACC000073,,2026-01-21 17:24:00,Deposito,Cajero automatico,2938618.82,3127848.98
TXN0000592,ACC000063,EMP001,2025-04-19 16:09:00,Consignacion,Sucursal,1616213.8,11356847.32
TXN0000071,ACC000010,EMP008,2025-05-16 11:38:00,Pago de servicios,Sucursal,890842.64,17821384.8
TXN0000042,ACC000006,,2025-04-14 16:13:00,Pago de servicios,Cajero automatico,1438386.73,16518341.34
TXN0000602,ACC000063,,2025-11-04 13:33:00,Deposito,Banca web,1041230.9,13779348.3
TXN0001573,ACC000167,,2025-07-30 12:48:00,Pago de servicios,Datafono,2577601.82,20824913.16
TXN0000679,ACC000073,,2025-10-14 19:13:00,Compra con tarjeta,Datafono,1771822.67,22099450.99
TXN0001706,ACC000186,,2026-05-08 08:49:00,Deposito,App movil,3242174.52,10896229.4
TXN0002150,ACC000229,,2025-03-30 16:11:00,Deposito,Banca web,292239.19,18599265.69
TXN0001957,ACC000212,EMP012,2025-11-21 08:13:00,Deposito,Sucursal,1196354.9,13049454.81
TXN0000119,ACC000014,,2025-08-17 20:21:00,Consignacion,Datafono,2688283.24,17919285.12
TXN0002203,ACC000237,EMP009,2026-01-10 09:27:00,Transferencia recibida,Sucursal,1765933.79,13392908.38
TXN0002140,ACC000227,,2025-03-18 20:03:00,Compra con tarjeta,App movil,2526311.27,6667362.1
TXN0000435,ACC000046,,2025-03-24 06:00:00,Pago de servicios,Cajero automatico,3242217.98,10411393.83
TXN0000050,ACC000006,,2025-08-21 07:53:00,Pago de cuota,Banca web,2866234.2,24141036.32
TXN0001027,ACC000116,EMP007,2025-04-16 06:14:00,Compra con tarjeta,Sucursal,494183.14,21536105.37
TXN0000990,ACC000112,,2025-12-26 20:26:00,Compra con tarjeta,Banca web,36541.92,19557079.39
TXN0000224,ACC000024,,2025-07-20 10:51:00,Deposito,Cajero automatico,1660724.72,4423415.84
TXN0000308,ACC000034,EMP014,2026-05-29 14:51:00,Deposito,Sucursal,3076583.69,23603976.09
TXN0002070,ACC000222,EMP018,2026-01-26 15:44:00,Pago de servicios,Sucursal,1197594.62,24472615.74
TXN0000702,ACC000079,,2025-01-11 20:24:00,Retiro,Banca web,2785124.73,8497015.71
TXN0000191,ACC000020,,2025-04-11 19:08:00,Transferencia recibida,App movil,1675222.92,22753033.06
TXN0002056,ACC000221,EMP012,2026-02-14 13:39:00,Pago de servicios,Sucursal,489733.27,9885761.15
TXN0002179,ACC000235,,2025-01-13 12:44:00,Pago de servicios,Datafono,423626.03,8711763.07
TXN0001532,ACC000163,,2026-05-07 17:31:00,Compra con tarjeta,App movil,2674309.55,13652463.33
TXN0002154,ACC000231,,2025-05-25 20:26:00,Transferencia recibida,Datafono,1948111.88,21631460.76
TXN0001405,ACC000155,,2026-04-11 10:04:00,Deposito,App movil,3064571.82,9543727.75
TXN0001071,ACC000122,,2026-01-02 20:22:00,Pago de cuota,Banca web,1638268.43,11537486.71
